,City,Olympics Year,Sport,Discipline,Event,Athlete,Gender,Country,Event_gender,Medal,combo,host country,GDP Year,GDP (constant 2010 US$)
180,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"JEFFREY, Rhi",Women,United States,W,Gold,United States2004,Greece,2004.0,13900000000000.0
181,Athens,2004,Aquatics,Swimming,1500m freestyle,"HACKETT, Grant",Men,Australia,M,Gold,Australia2004,Greece,2004.0,964000000000.0
182,Athens,2004,Aquatics,Swimming,50m freestyle,"DE BRUIJN, Inge",Women,Netherlands,W,Gold,Netherlands2004,Greece,2004.0,769000000000.0
183,Athens,2004,Aquatics,Swimming,200m freestyle,"PHELPS, Michael",Men,United States,M,Bronze,United States2004,Greece,2004.0,13900000000000.0
184,Athens,2004,Aquatics,Swimming,200m butterfly,"PARRY, Stephen",Men,United Kingdom,M,Bronze,United Kingdom2004,Greece,2004.0,2330000000000.0
185,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"JOYCE, Kara Lynn",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
186,Athens,2004,Aquatics,Swimming,100m freestyle,"SCHOEMAN, Roland",Men,South Africa,M,Silver,South Africa2004,Greece,2004.0,306000000000.0
187,Athens,2004,Aquatics,Swimming,4x100m medley relay,"GOTZ, Daniela",Women,Germany,W,Bronze,Germany2004,Greece,2004.0,3190000000000.0
188,Athens,2004,Aquatics,Swimming,4x100m medley relay,"CONRAD, Lars",Men,Germany,M,Silver,Germany2004,Greece,2004.0,3190000000000.0
189,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"KENKHUIS, Johan",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
190,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"HALL, Gary Jr.",Men,United States,M,Bronze,United States2004,Greece,2004.0,13900000000000.0
191,Athens,2004,Aquatics,Swimming,200m butterfly,"THOMAS, Petria",Women,Australia,W,Silver,Australia2004,Greece,2004.0,964000000000.0
192,Athens,2004,Aquatics,Swimming,100m breaststroke,"HANSON, Brooke",Women,Australia,W,Silver,Australia2004,Greece,2004.0,964000000000.0
193,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"DALLMANN, Petra",Women,Germany,W,Bronze,Germany2004,Greece,2004.0,3190000000000.0
194,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"DE BRUIJN, Inge",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
195,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"CERCATO, Simone",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
196,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"WEIR, Amanda",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
197,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"COUGHLIN, Natalie",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
198,Athens,2004,Aquatics,Swimming,4x100m medley relay,"KRAYZELBURG, Lenny",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
199,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"HENRY, Jodie",Women,Australia,W,Gold,Australia2004,Greece,2004.0,964000000000.0
200,Athens,2004,Aquatics,Swimming,200m individual medley,"BOVELL, George",Men,Trinidad and Tobago,M,Bronze,Trinidad and Tobago2004,Greece,2004.0,17224244593.0
201,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"KLIM, Michael",Men,Australia,M,Silver,Australia2004,Greece,2004.0,964000000000.0
202,Athens,2004,Aquatics,Swimming,4x100m medley relay,"ROONEY, Giaan",Women,Australia,W,Gold,Australia2004,Greece,2004.0,964000000000.0
203,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"CORREIA, Maritza",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
204,Athens,2004,Aquatics,Swimming,100m freestyle,"DE BRUIJN, Inge",Women,Netherlands,W,Silver,Netherlands2004,Greece,2004.0,769000000000.0
205,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"BENKO, Lindsay",Women,United States,W,Gold,United States2004,Greece,2004.0,13900000000000.0
206,Athens,2004,Aquatics,Swimming,4x100m medley relay,"KIRK, Tara",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
207,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"STOCKBAUER, Hannah",Women,Germany,W,Bronze,Germany2004,Greece,2004.0,3190000000000.0
208,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"SANDENO, Kaitlin",Women,United States,W,Gold,United States2004,Greece,2004.0,13900000000000.0
209,Athens,2004,Aquatics,Swimming,4x100m medley relay,"LEZAK, Jason",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
210,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"KOSTEN, Annabel",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
211,Athens,2004,Aquatics,Swimming,400m individual medley,"SANDENO, Kaitlin",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
212,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"PEARSON, Todd",Men,Australia,M,Silver,Australia2004,Greece,2004.0,964000000000.0
213,Athens,2004,Aquatics,Swimming,100m breaststroke,"KITAJIMA, Kosuke",Men,Japan,M,Gold,Japan2004,Greece,2004.0,5580000000000.0
214,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"VANDERKAAY, Peter",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
215,Athens,2004,Aquatics,Swimming,1500m freestyle,"DAVIES, David",Men,United Kingdom,M,Bronze,United Kingdom2004,Greece,2004.0,2330000000000.0
216,Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"ROSOLINO, Massimiliano",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
217,Athens,2004,Aquatics,Swimming,4x100m medley relay,"PEIRSOL, Aaron",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
218,Athens,2004,Aquatics,Swimming,400m individual medley,"CSEH, Laszlo",Men,Hungary,M,Bronze,Hungary2004,Greece,2004.0,127000000000.0
219,Athens,2004,Aquatics,Swimming,4x100m medley relay,"HANSON, Brooke",Women,Australia,W,Gold,Australia2004,Greece,2004.0,964000000000.0
220,Athens,2004,Aquatics,Swimming,4x100m freestyle relay,"LANNE, Colleen",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
221,Athens,2004,Aquatics,Synchronized S.,team,"ZANOTTO, Kendra",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
222,Athens,2004,Aquatics,Synchronized S.,team,"BRUSNIKINA, Olga",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
223,Athens,2004,Aquatics,Synchronized S.,team,"SUZUKI, Emiko",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
224,Athens,2004,Aquatics,Synchronized S.,team,"SHORINA, Anna",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
225,Athens,2004,Aquatics,Synchronized S.,team,"BARTOSIK, Alison",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
226,Athens,2004,Aquatics,Synchronized S.,team,"KISSELEVA, Maria",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
227,Athens,2004,Aquatics,Synchronized S.,team,"FUJIMARU, Michiyo",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
228,Athens,2004,Aquatics,Synchronized S.,team,"JASONTEK, Rebecca",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
229,Athens,2004,Aquatics,Synchronized S.,team,"MCFALL, Lauren",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
230,Athens,2004,Aquatics,Synchronized S.,duet,"ERMAKOVA, Anastasia",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
231,Athens,2004,Aquatics,Synchronized S.,team,"GROMOVA, Maria",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
232,Athens,2004,Aquatics,Synchronized S.,duet,"TACHIBANA, Miya",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
233,Athens,2004,Aquatics,Synchronized S.,team,"DAVYDOVA, Anastasia",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
234,Athens,2004,Aquatics,Synchronized S.,duet,"BARTOSIK, Alison",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
235,Athens,2004,Aquatics,Synchronized S.,team,"LOWE, Sara",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
236,Athens,2004,Aquatics,Synchronized S.,team,"KITAO, Kanako",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
237,Athens,2004,Aquatics,Synchronized S.,team,"HARADA, Saho",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
238,Athens,2004,Aquatics,Synchronized S.,team,"TATSUMI, Juri",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
239,Athens,2004,Aquatics,Synchronized S.,team,"DOBRATZ, Erin",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
240,Athens,2004,Aquatics,Synchronized S.,team,"KHASYANOVA, Elvira",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
241,Athens,2004,Aquatics,Synchronized S.,team,"NOVOKSHCHENOVA, Olga",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
242,Athens,2004,Aquatics,Synchronized S.,team,"TACHIBANA, Miya",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
243,Athens,2004,Aquatics,Synchronized S.,team,"KAWASHIMA, Naoko",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
244,Athens,2004,Aquatics,Synchronized S.,team,"CROW, Tamara",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
245,Athens,2004,Aquatics,Synchronized S.,duet,"DAVYDOVA, Anastasia",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
246,Athens,2004,Aquatics,Synchronized S.,team,"YONEDA, Yoko",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
247,Athens,2004,Aquatics,Synchronized S.,duet,"KOZLOVA, Anna",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
248,Athens,2004,Aquatics,Synchronized S.,team,"AZAROVA, Elena",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
249,Athens,2004,Aquatics,Synchronized S.,duet,"TAKEDA, Miho",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
250,Athens,2004,Aquatics,Synchronized S.,team,"TAKEDA, Miho",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
251,Athens,2004,Aquatics,Synchronized S.,team,"NESBITT, Stephanie",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
252,Athens,2004,Aquatics,Synchronized S.,team,"KOZLOVA, Anna",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
253,Athens,2004,Aquatics,Synchronized S.,team,"ERMAKOVA, Anastasia",Women,Russia,W,Gold,Russia2004,Greece,2004.0,1200000000000.0
254,Athens,2004,Aquatics,Water polo,water polo,"CIRIC, Aleksandar",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
255,Athens,2004,Aquatics,Water polo,water polo,"VILLA, Brenda",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
256,Athens,2004,Aquatics,Water polo,water polo,"MICELI, Martina",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
257,Athens,2004,Aquatics,Water polo,water polo,"BOSURGI, Silvia",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
258,Athens,2004,Aquatics,Water polo,water polo,"BALASHOV, Roman",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
259,Athens,2004,Aquatics,Water polo,water polo,"SAVIC, Dejan",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
260,Athens,2004,Aquatics,Water polo,water polo,"NIKIC, Slobodan",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
261,Athens,2004,Aquatics,Water polo,water polo,"GIGLI, Elena",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
262,Athens,2004,Aquatics,Water polo,water polo,"TOTH, Noemi",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
263,Athens,2004,Aquatics,Water polo,water polo,"MADARAS, Norbert",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
264,Athens,2004,Aquatics,Water polo,water polo,"OIKONOMOPOULOU, Aikaterini",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
265,Athens,2004,Aquatics,Water polo,water polo,"MYLONAKI, Anthoula",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
266,Athens,2004,Aquatics,Water polo,water polo,"LARA, Georgia",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
267,Athens,2004,Aquatics,Water polo,water polo,"VARI, Attila",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
268,Athens,2004,Aquatics,Water polo,water polo,"MORAITIDOU, Evangelia",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
269,Athens,2004,Aquatics,Water polo,water polo,"MOODY, Heather",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
270,Athens,2004,Aquatics,Water polo,water polo,"STEINMETZ, Adam",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
271,Athens,2004,Aquatics,Water polo,water polo,"KOZLOV, Nikolai",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
272,Athens,2004,Aquatics,Water polo,water polo,"GOLDA, Natalie",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
273,Athens,2004,Aquatics,Water polo,water polo,"FRANK, Jacqueline",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
274,Athens,2004,Aquatics,Water polo,water polo,"ERYSHOV, Alexandre",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
275,Athens,2004,Aquatics,Water polo,water polo,"UDOVICIC, Vanja",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
276,Athens,2004,Aquatics,Water polo,water polo,"MUNRO, Thalia",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
277,Athens,2004,Aquatics,Water polo,water polo,"GORSHKOV, Dmitry",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
278,Athens,2004,Aquatics,Water polo,water polo,"KULJACA, Nikola",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
279,Athens,2004,Aquatics,Water polo,water polo,"STRATAN, Dmitry",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
280,Athens,2004,Aquatics,Water polo,water polo,"ROUMPESI, Antigoni",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
281,Athens,2004,Aquatics,Water polo,water polo,"FEDOROV, Alexander",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
282,Athens,2004,Aquatics,Water polo,water polo,"DI MARIO, Tania",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
283,Athens,2004,Aquatics,Water polo,water polo,"BEAUREGARD, Robin",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
284,Athens,2004,Aquatics,Water polo,water polo,"KARAGIANNI, Eftychia",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
285,Athens,2004,Aquatics,Water polo,water polo,"RAGUSA, Cinzia",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
286,Athens,2004,Aquatics,Water polo,water polo,"MUSUMECI, Maddalena",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
287,Athens,2004,Aquatics,Water polo,water polo,"CHOMAKHIDZE, Revaz",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
288,Athens,2004,Aquatics,Water polo,water polo,"JELENIC, Viktor",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
289,Athens,2004,Aquatics,Water polo,water polo,"GARBOUZOV, Serguei",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
290,Athens,2004,Aquatics,Water polo,water polo,"MALATO, Giusy",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
291,Athens,2004,Aquatics,Water polo,water polo,"MOLNAR, Tamas",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
292,Athens,2004,Aquatics,Water polo,water polo,"ALLUCCI, Carmela",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
293,Athens,2004,Aquatics,Water polo,water polo,"SEFIK, Denis",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
294,Athens,2004,Aquatics,Water polo,water polo,"LORENZ, Ericka",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
295,Athens,2004,Aquatics,Water polo,water polo,"MORAITI, Antonia",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
296,Athens,2004,Aquatics,Water polo,water polo,"GOJKOVIC, Vladimir",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
297,Athens,2004,Aquatics,Water polo,water polo,"TRBOJEVIC, Petar",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
298,Athens,2004,Aquatics,Water polo,water polo,"ESTES, Ellen",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
299,Athens,2004,Aquatics,Water polo,water polo,"DINGELDEIN, Margaret",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
300,Athens,2004,Aquatics,Water polo,water polo,"STEINMETZ, Barnabas",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
301,Athens,2004,Aquatics,Water polo,water polo,"BENEDEK, Tibor",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
302,Athens,2004,Aquatics,Water polo,water polo,"SAPIC, Aleksandar",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
303,Athens,2004,Aquatics,Water polo,water polo,"FODOR, Rajmund",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
304,Athens,2004,Aquatics,Water polo,water polo,"ZAKIROV, Marat",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
305,Athens,2004,Aquatics,Water polo,water polo,"SZECSI, Zoltan",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
306,Athens,2004,Aquatics,Water polo,water polo,"VARGA, Tamas",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
307,Athens,2004,Aquatics,Water polo,water polo,"ZANCHI, Manuela",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
308,Athens,2004,Aquatics,Water polo,water polo,"MAKSIMOV, Nikolay",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
309,Athens,2004,Aquatics,Water polo,water polo,"STACHOWSKI, Amber",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
310,Athens,2004,Aquatics,Water polo,water polo,"CONTI, Francesca",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
311,Athens,2004,Aquatics,Water polo,water polo,"GREGO, Melania",Women,Italy,W,Gold,Italy2004,Greece,2004.0,2140000000000.0
312,Athens,2004,Aquatics,Water polo,water polo,"REKETCHINSKI, Andrei",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
313,Athens,2004,Aquatics,Water polo,water polo,"IKODINOVIC, Danilo",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
314,Athens,2004,Aquatics,Water polo,water polo,"YURCHIK, Vitaly",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
315,Athens,2004,Aquatics,Water polo,water polo,"GERGELY, Istvan",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
316,Athens,2004,Aquatics,Water polo,water polo,"PETRI, Heather",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
317,Athens,2004,Aquatics,Water polo,water polo,"JOKIC, Predrag",Men,Serbia,M,Silver,Serbia2004,Greece,2004.0,32780256764.0
318,Athens,2004,Aquatics,Water polo,water polo,"RULON, Kelly",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
319,Athens,2004,Aquatics,Water polo,water polo,"PAYNE, Nicolle",Women,United States,W,Bronze,United States2004,Greece,2004.0,13900000000000.0
320,Athens,2004,Aquatics,Water polo,water polo,"ASILIAN, Dimitra",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
321,Athens,2004,Aquatics,Water polo,water polo,"ZINNUROV, Irek",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
322,Athens,2004,Aquatics,Water polo,water polo,"KISS, Gergely",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
323,Athens,2004,Aquatics,Water polo,water polo,"BIROS, Peter",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
324,Athens,2004,Aquatics,Water polo,water polo,"KOZOMPOLI, Stavroula",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
325,Athens,2004,Aquatics,Water polo,water polo,"MELIDONI, Aniopi",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
326,Athens,2004,Aquatics,Water polo,water polo,"ELLINAKI, Georgia",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
327,Athens,2004,Aquatics,Water polo,water polo,"KASAS, Tamas",Men,Hungary,M,Gold,Hungary2004,Greece,2004.0,127000000000.0
328,Athens,2004,Aquatics,Water polo,water polo,"LIOSI, Kyriaki",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
329,Athens,2004,Aquatics,Water polo,water polo,"KARAPATAKI, Angeliki",Women,Greece,W,Silver,Greece2004,Greece,2004.0,303000000000.0
